srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.5,41647,149.171.126.0,19414,tcp,FIN,0.223391,8928,320,31,29,4,1,ftp-data,296914.375,9561.709961,14,6,255,255,3064998284,1554440698,638,53,0,0,1561.846398,66.446047,1421953570,1421953570,17.183923,44.553801,0.000665,0.00049,0.000175,0,0,0.0,0,0,3,5,6,6,1,1,4,0,0
59.166.0.1,19515,149.171.126.8,80,tcp,FIN,1.004726,1580,10168,31,29,3,5,-,11537.47363,76470.59375,12,18,255,255,3048424915,899884222,132,565,0,0,9529.707361,7674.949622,1421934073,1421934074,91.302457,59.070409,0.000657,0.000524,0.000133,0,0,0.0,0,0,10,11,5,4,1,1,3,0,0
59.166.0.7,60095,149.171.126.6,80,tcp,FIN,1.140981,1684,10168,31,29,3,5,http,10966.00293,67338.54688,14,18,255,255,3777286256,3778240751,120,565,1,3924,8833.087981,7743.874119,1424223319,1424223320,87.742002,67.085353,0.000651,0.000527,0.000124,0,0,1.0,0,-1,2,2,5,6,1,1,2,0,0
59.166.0.9,60641,149.171.126.5,59611,tcp,FIN,0.009949,2334,16734,31,29,7,12,-,1825309.125,13102021.0,36,38,255,255,2466534540,321404259,65,440,0,0,0.0,15.993439,1421940049,1421940050,0.275257,0.253568,0.000697,0.000563,0.000134,0,0,0.0,0,0,6,7,3,3,1,1,1,0,0
59.166.0.5,1137,149.171.126.9,39676,tcp,FIN,0.223445,424,8824,31,29,1,4,ftp-data,13282.91113,289610.4063,8,12,255,255,4065165062,4169615665,53,735,0,0,2169.599216,1724.936969,1421938656,1421938657,31.867285,20.263363,0.000665,0.000544,0.000121,0,0,0.0,0,0,3,6,4,5,1,1,4,0,0
59.166.0.4,11135,149.171.126.0,9067,tcp,FIN,0.014569,2766,27392,31,29,7,16,-,1484796.5,14714531.0,44,46,255,255,358720684,2520391216,63,595,0,0,0.0,17.884528,1424244881,1424244881,0.338167,0.313267,0.000605,0.000469,0.000136,0,0,0.0,0,-1,5,3,5,5,1,1,1,0,0
59.166.0.5,48747,149.171.126.0,53033,tcp,FIN,0.009014,2334,16364,31,29,7,12,-,2014643.875,14141557.0,36,38,255,255,2812839484,2813149385,65,431,0,0,14.643328,13.522725,1424234932,1424234932,0.259212,0.232694,0.000763,0.000629,0.000134,0,0,0.0,0,-1,8,7,1,4,1,1,2,0,0
59.166.0.7,56399,149.171.126.6,53,udp,CON,0.00106,130,162,31,29,0,0,dns,490566.0313,611320.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424225627,1424225627,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,3,2,3,4,1,1,1,0,0
59.166.0.4,53434,149.171.126.2,50317,tcp,FIN,0.26073,5174,88688,31,29,7,39,-,157005.3281,2691642.75,90,92,255,255,3764416537,1615124148,57,964,0,0,165.560407,162.099287,1424246770,1424246770,2.958852,2.858319,0.000745,0.00062,0.000125,0,0,0.0,0,-1,10,1,2,3,1,1,2,0,0
59.166.0.7,48927,149.171.126.4,4144,tcp,FIN,0.015037,2646,24694,31,29,7,15,-,1374210.25,12839263.0,42,44,255,255,725451973,2875349345,63,561,0,0,19.694367,19.862713,1421947012,1421947012,0.358488,0.342833,0.000784,0.000624,0.00016,0,0,0.0,0,0,8,5,3,3,1,1,1,0,0
59.166.0.0,39276,149.171.126.0,11044,tcp,FIN,0.115893,2974,31920,31,29,7,18,-,201082.0313,2159371.25,48,50,255,255,1965496874,1965756395,62,638,0,0,136.54038,134.185005,1424239802,1424239802,2.45866,2.354551,0.00062,0.000511,0.000109,0,0,0.0,0,-1,6,6,4,8,1,1,2,0,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253477,1424253477,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,30,30,18,18,18,18,30,4,1
59.166.0.1,17137,149.171.126.1,16359,tcp,FIN,0.223491,424,8824,31,29,1,4,ftp-data,13280.17676,289550.8125,8,12,255,255,3395009984,3496960212,53,735,0,0,2160.595664,1718.245598,1421970360,1421970360,31.881714,20.27009,0.000653,0.000512,0.000141,0,0,0.0,0,0,3,3,7,5,1,1,5,0,0
59.166.0.4,20349,149.171.126.5,53,udp,CON,0.001051,146,178,31,29,0,0,dns,555661.3125,677450.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424251074,1424251074,0.009,0.008,0.0,0.0,0.0,0,0,0.0,0,-1,1,2,1,4,1,1,1,0,0
59.166.0.0,53704,149.171.126.3,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424241368,1424241368,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,3,3,7,4,1,1,2,0,0
59.166.0.0,51361,149.171.126.8,55247,tcp,FIN,0.109565,4966,76262,31,29,7,36,-,358435.6563,5503655.5,86,86,255,255,1951231548,1993795739,58,887,0,0,83.308208,2.309504,1421944448,1421944448,1.284953,1.282247,0.000756,0.000571,0.000185,0,0,0.0,0,0,5,5,2,2,1,1,1,0,0
59.166.0.1,61750,149.171.126.8,22,tcp,FIN,0.10479,14616,17030,31,29,22,32,ssh,1104914.625,1286916.625,102,98,255,255,504579917,504887220,143,174,0,0,141.46114,147.576515,1424247806,1424247806,1.0479,1.094979,0.000768,0.000626,0.000142,0,0,0.0,0,-1,1,1,3,4,1,1,2,0,0
59.166.0.4,16493,149.171.126.1,53,udp,CON,0.001027,130,162,31,29,0,0,dns,506329.0938,630963.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424260346,1424260346,0.002,0.002,0.0,0.0,0.0,0,0,0.0,0,-1,2,1,1,5,2,1,1,0,0
59.166.0.4,2090,149.171.126.9,53,udp,CON,0.000986,132,164,31,29,0,0,dns,535496.9375,665314.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424222786,1424222786,0.001,0.005,0.0,0.0,0.0,0,0,0.0,0,-1,3,1,2,13,1,1,2,0,0
149.171.126.12,1043,175.45.176.0,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223431,1424223431,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,32,32,16,16,16,5,32,0,0
175.45.176.3,63730,149.171.126.16,179,tcp,FIN,0.609598,534,268,254,252,2,1,-,6312.356934,2939.642334,10,6,255,255,797146290,2179538498,53,45,0,0,3428.09344,166.984438,1424254255,1424254256,67.721889,110.667203,0.147181,0.05626,0.090921,0,1,0.0,0,-1,2,2,1,1,1,1,2,6,1
175.45.176.0,0,149.171.126.13,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223248,1424223248,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,5,5,2,9,2,2,5,3,1
59.166.0.7,27588,149.171.126.1,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421943224,1421943224,0.01,0.01,0.0,0.0,0.0,0,0,0.0,0,0,4,4,4,3,2,1,2,0,0
59.166.0.2,62894,149.171.126.9,53,udp,CON,0.001045,130,162,31,29,0,0,dns,497607.625,620095.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424241185,1424241185,0.008,0.008,0.0,0.0,0.0,0,0,0.0,0,-1,2,4,2,1,1,1,2,0,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424255262,1424255262,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,42,42,42,42,42,23,42,0,0
59.166.0.5,29715,149.171.126.2,28752,tcp,FIN,0.036298,4238,63878,31,29,7,30,-,921262.875,13888369.0,72,74,255,255,2877319008,2877583086,59,863,0,0,29.238018,28.70672,1424229169,1424229169,0.521449,0.489534,0.000688,0.000561,0.000127,0,0,0.0,0,-1,4,5,3,2,1,1,5,0,0
59.166.0.9,32392,149.171.126.5,54359,tcp,FIN,0.227118,424,8824,31,29,1,4,ftp-data,13068.09668,284926.7813,8,12,255,255,1511618852,3888611507,53,735,0,0,2186.495503,1727.763264,1421971345,1421971345,32.394856,20.599273,0.000642,0.000522,0.00012,0,0,0.0,0,0,3,3,5,5,1,1,4,0,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231455,1424231455,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,18,18,18,18,18,18,18,4,1
59.166.0.5,61038,149.171.126.7,21529,tcp,FIN,0.029963,3614,50192,31,29,7,24,-,948903.625,13185062.0,60,62,255,255,2966805422,837922951,60,810,0,0,29.549416,27.973398,1424248755,1424248755,0.502441,0.481082,0.000741,0.000608,0.000133,0,0,0.0,0,-1,10,6,6,4,1,1,2,0,0
59.166.0.4,32534,149.171.126.3,6881,tcp,FIN,0.16611,1540,1644,31,29,4,4,-,69544.28125,74793.8125,16,18,255,255,2950592942,2986915350,96,91,0,0,774.646324,22.391316,1421959543,1421959543,11.020733,9.739529,0.000659,0.000527,0.000132,0,0,0.0,0,0,11,12,5,9,4,1,5,0,0
59.166.0.2,43801,149.171.126.6,7453,tcp,FIN,0.013976,2542,21006,31,29,7,14,-,1419004.0,11737836.0,40,42,255,255,276695379,2426550641,64,500,0,0,20.807462,19.799546,1424226928,1424226928,0.359684,0.327341,0.00067,0.000547,0.000123,0,0,0.0,0,-1,7,8,3,6,1,1,4,0,0
59.166.0.5,36802,149.171.126.0,22,tcp,FIN,2.871173,26664,49682,31,29,78,103,ssh,74079.82813,138042.5469,342,356,255,255,700525677,2850385721,78,140,0,0,591.744148,580.7573,1421948669,1421948672,8.418783,8.107571,0.001216,0.001082,0.000134,0,0,0.0,0,0,2,1,1,1,1,1,1,0,0
59.166.0.4,48889,149.171.126.9,5190,tcp,FIN,0.006366,2062,2424,31,29,6,7,-,2484448.5,2929312.0,24,26,255,255,2915075360,770005886,86,93,0,0,15.526247,13.242179,1424232509,1424232509,0.271091,0.2296,0.000744,0.000618,0.000126,0,0,0.0,0,-1,3,4,4,2,1,1,1,0,0
59.166.0.8,21327,149.171.126.1,34266,tcp,FIN,0.101908,2974,32564,31,29,7,18,-,228676.8438,2505240.0,48,50,255,255,1681671783,1686481533,62,651,0,0,124.385134,116.432131,1424248814,1424248814,2.161468,1.913224,0.008293,0.00815,0.000143,0,0,0.0,0,-1,6,9,6,7,1,1,1,0,0
175.45.176.1,48444,149.171.126.17,13838,tcp,FIN,1.028911,6812,432,254,252,5,2,-,49660.27344,2939.029785,16,8,255,255,1667187370,3906471038,426,54,0,0,4301.334473,199.122437,1424223221,1424223222,68.552533,134.610141,0.188975,0.086637,0.102338,0,1,0.0,0,-1,1,1,1,1,1,1,1,1,1
59.166.0.6,21337,149.171.126.7,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421953387,1421953387,0.005,0.006,0.0,0.0,0.0,0,0,0.0,0,0,4,3,3,4,1,1,1,0,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223278,1424223278,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,20,20,11,11,11,7,20,0,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245925,1424245925,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,32,32,20,20,20,20,32,0,0
59.166.0.2,5125,149.171.126.7,53,udp,CON,0.001019,130,162,31,29,0,0,dns,510304.25,635917.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424250948,1424250948,0.008,0.004,0.0,0.0,0.0,0,0,0.0,0,-1,1,5,3,1,1,1,1,0,0
59.166.0.9,65275,149.171.126.2,19211,tcp,FIN,0.04349,5174,85520,31,29,7,39,-,941273.875,15560543.0,90,92,255,255,3234024565,3257939020,57,930,0,0,25.108423,25.463688,1424259092,1424259092,0.485135,0.472044,0.000666,0.000531,0.000135,0,0,0.0,0,-1,2,2,5,3,1,1,1,0,0
59.166.0.1,64382,149.171.126.7,16231,tcp,FIN,0.020895,3390,40986,31,29,7,22,-,1274946.125,15421871.0,56,58,255,255,1630716278,3785949321,61,707,0,0,20.781164,20.637342,1424226168,1424226168,0.381056,0.363643,0.000675,0.000528,0.000147,0,0,0.0,0,-1,5,4,1,2,1,1,1,0,0
59.166.0.7,41340,149.171.126.4,38077,tcp,FIN,0.004752,3896,2456,31,29,7,7,-,6195286.5,3905724.0,18,18,255,255,2716313599,570501676,216,136,0,0,12.672051,0.314668,1421957141,1421957141,0.259176,0.248059,0.000668,0.000532,0.000136,0,0,0.0,0,0,12,8,8,9,1,1,4,0,0
59.166.0.9,64181,149.171.126.6,37823,tcp,FIN,0.037064,3598,45458,31,29,7,24,-,763867.875,9653572.0,60,62,255,255,3018373702,3018668506,60,733,0,0,43.251839,42.345871,1421948837,1421948837,0.633483,0.597738,0.000749,0.000596,0.000153,0,0,0.0,0,0,5,2,2,3,1,1,1,0,0
59.166.0.3,35284,149.171.126.5,64138,tcp,FIN,0.031922,3806,53914,31,29,7,26,-,939038.875,13306935.0,64,66,255,255,3645384997,1500313164,59,817,0,0,30.622766,29.872301,1421938158,1421938158,0.500984,0.481831,0.000762,0.000593,0.000169,0,0,0.0,0,0,8,3,3,2,1,1,2,0,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232039,1424232039,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,32,32,23,24,23,23,32,4,1
59.166.0.1,65137,149.171.126.1,6881,tcp,FIN,0.018207,1540,1644,31,29,4,4,-,634481.25,682374.875,16,18,255,255,1261948167,3416642286,96,91,0,0,72.406721,2.093877,1424240663,1424240663,1.1926,1.1085,0.000586,0.000466,0.00012,0,0,0.0,0,-1,9,6,6,10,6,1,6,0,0
59.166.0.2,13003,149.171.126.4,10817,tcp,FIN,0.022278,3390,44906,31,29,7,22,-,1195798.625,15847742.0,56,58,255,255,2133798094,4288472579,61,774,0,0,0.0,20.475096,1421969087,1421969087,0.398,0.381912,0.000648,0.000505,0.000143,0,0,0.0,0,0,3,3,2,2,1,1,1,0,0
175.45.176.0,47439,149.171.126.12,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424225609,1424225609,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,9,9,9,10,9,9,10,4,1
59.166.0.6,14102,149.171.126.0,12788,tcp,FIN,0.007511,4216,2456,31,29,7,7,-,4241246.0,2471042.5,18,18,255,255,1983492457,4139814818,234,136,0,0,21.998044,0.566094,1421936187,1421936187,0.418882,0.413294,0.000605,0.000481,0.000124,0,0,0.0,0,0,7,7,5,5,1,1,3,0,0
59.166.0.3,28094,149.171.126.6,25953,tcp,FIN,0.058744,4862,81270,31,29,7,36,-,654364.75,10938990.0,84,86,255,255,3378440016,3396815670,58,945,0,0,40.736545,39.288734,1421961261,1421961261,0.70394,0.683965,0.000766,0.000603,0.000163,0,0,0.0,0,0,4,8,4,3,1,1,1,0,0
59.166.0.6,18153,149.171.126.2,5190,tcp,FIN,0.217076,2048,2514,31,29,6,7,-,72343.32813,89369.61719,24,28,255,255,2863381008,2863684542,85,90,0,0,554.567652,0.0,1421931875,1421931876,9.421913,8.01726,0.000761,0.000599,0.000162,0,0,0.0,0,0,10,4,3,5,1,1,1,0,0
59.166.0.7,46423,149.171.126.7,33787,tcp,FIN,0.005011,4624,2456,31,29,7,7,-,6973458.0,3703851.5,18,18,255,255,1715307529,3863848185,257,136,0,0,13.598036,0.339388,1421970511,1421970511,0.275706,0.260059,0.00075,0.000586,0.000164,0,0,0.0,0,0,9,11,4,6,1,1,3,0,0
59.166.0.0,63883,149.171.126.4,25555,tcp,FIN,0.234375,8928,320,31,29,4,1,ftp-data,282999.4688,9113.599609,14,6,255,255,206979175,3324383013,638,53,0,0,1613.742232,68.152008,1421942420,1421942421,18.028846,46.74,0.000683,0.00054,0.000143,0,0,0.0,0,0,2,2,2,2,1,1,2,0,0
59.166.0.6,25250,149.171.126.8,53,udp,CON,0.001022,146,178,31,29,0,0,dns,571428.5625,696673.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424238937,1424238937,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,1,1,3,1,1,1,0,0
59.166.0.5,8358,149.171.126.3,6881,tcp,FIN,0.018364,1540,1644,31,29,4,4,-,629056.875,676541.0625,16,18,255,255,3225000839,1080544482,96,91,0,0,70.343179,2.109633,1424222817,1424222817,1.203733,1.119438,0.000561,0.000449,0.000112,0,0,0.0,0,-1,3,4,2,3,2,1,2,0,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232343,1424232343,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,43,43,43,43,43,25,43,4,1
59.166.0.7,54830,149.171.126.4,26221,udp,CON,0.065142,528,304,31,29,0,0,-,48632.21875,28000.36914,4,4,0,0,0,0,132,76,0,0,9.397685,24.545562,1424243590,1424243590,6.651667,17.360334,0.0,0.0,0.0,0,0,0.0,0,-1,7,11,7,3,1,1,4,0,0
59.166.0.4,35408,149.171.126.9,44346,tcp,FIN,0.01893,3302,37798,31,29,7,21,-,1369677.75,15688960.0,54,56,255,255,472393800,2618128462,61,675,0,0,19.9121,19.353546,1424230364,1424230364,0.351208,0.331782,0.000818,0.000673,0.000145,0,0,0.0,0,-1,10,5,2,3,1,1,3,0,0
149.171.126.12,1043,175.45.176.0,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424225013,1424225013,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,20,20,8,8,8,6,20,0,0
59.166.0.8,6162,149.171.126.0,4351,tcp,FIN,0.082924,2854,31142,31,29,7,17,-,269355.0625,2941874.5,46,48,255,255,3168571950,3220523762,62,649,0,0,116.259447,113.919985,1421951987,1421951987,1.835267,1.752638,0.000679,0.000546,0.000133,0,0,0.0,0,0,8,3,3,3,1,1,1,0,0
59.166.0.7,61915,149.171.126.3,22494,udp,CON,0.001729,536,304,31,29,0,0,-,1860034.75,1054945.0,4,4,0,0,0,0,134,76,0,0,0.639461,0.283081,1424255119,1424255119,0.456667,0.203667,0.0,0.0,0.0,0,0,0.0,0,-1,3,9,4,3,1,1,3,0,0
59.166.0.7,11960,149.171.126.1,80,tcp,FIN,1.009412,1684,10168,31,29,3,5,http,12395.33496,76115.59375,14,18,255,255,2280925199,132628836,120,565,1,3924,8765.705331,7675.603384,1421927504,1421927505,77.619618,59.346059,0.000686,0.000522,0.000164,0,0,1.0,0,0,1,2,4,2,1,1,1,0,0
59.166.0.4,40177,149.171.126.1,46028,tcp,FIN,0.021917,3390,43918,31,29,7,22,-,1215494.75,15754346.0,56,58,255,255,1060281254,1060622956,61,757,0,0,20.801032,20.499828,1421963391,1421963391,0.392727,0.373316,0.000762,0.000627,0.000135,0,0,0.0,0,0,8,8,2,9,1,1,2,0,0
59.166.0.9,6581,149.171.126.5,18312,tcp,FIN,0.801326,424,8824,31,29,1,4,ftp-data,3703.86084,80756.14844,8,12,255,255,3443496094,2013242973,53,735,0,0,6929.10315,5518.570593,1424233982,1424233983,114.430004,72.80427,0.000616,0.000476,0.00014,0,0,0.0,0,-1,3,3,4,3,1,1,4,0,0
59.166.0.5,43427,149.171.126.3,6881,tcp,FIN,0.578894,1540,1644,31,29,4,4,-,19955.29297,21461.61328,16,18,255,255,3776057417,1665784094,96,91,0,0,2362.535374,65.977453,1421970589,1421970590,38.57,34.020707,0.000678,0.000535,0.000143,0,0,0.0,0,0,7,9,6,7,4,2,4,0,0
59.166.0.5,9683,149.171.126.8,53,udp,CON,0.001094,132,164,31,29,0,0,dns,482632.5625,599634.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424250731,1424250731,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,5,3,2,11,2,1,1,0,0
59.166.0.9,56877,149.171.126.3,27261,tcp,FIN,0.022619,3598,45562,31,29,7,24,-,1251691.125,15854989.0,60,62,255,255,3113282572,981426595,60,735,0,0,0.0,19.924044,1421963416,1421963416,0.377119,0.3677,0.000705,0.000553,0.000152,0,0,0.0,0,0,8,1,1,2,1,1,1,0,0
59.166.0.7,17180,149.171.126.7,6881,tcp,FIN,3.527643,12830,548216,31,29,21,197,-,28966.65039,1240409.0,222,438,255,255,286637465,2438216268,58,1252,0,0,6231.23851,4430.558856,1421928664,1421928668,15.960724,8.07138,0.000578,0.000446,0.000132,0,0,0.0,0,0,10,10,2,6,2,1,2,0,0
175.45.176.1,0,149.171.126.17,0,dcn,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244362,1424244362,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,3,3,2,2,2,2,9,2,1
59.166.0.8,36842,149.171.126.2,34105,udp,CON,0.116226,536,304,31,29,0,0,-,27670.22852,15693.5625,4,4,0,0,0,0,134,76,0,0,9.420548,48.596621,1421963194,1421963194,6.672333,34.374,0.0,0.0,0.0,0,0,0.0,0,0,6,14,10,3,1,1,3,0,0
59.166.0.7,13951,149.171.126.6,5190,tcp,FIN,0.536141,2048,2410,31,29,6,7,-,29290.80273,34587.91797,24,26,255,255,3273009543,1127920864,85,93,0,0,1445.425575,1384.695934,1424230416,1424230416,23.296218,21.42284,0.000685,0.000561,0.000124,0,0,0.0,0,-1,5,7,4,1,1,1,1,0,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424246140,1424246140,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,39,39,29,29,29,13,39,0,0
59.166.0.0,44366,149.171.126.4,22,tcp,FIN,0.006032,3728,5474,31,29,7,7,ssh,4790451.0,6957560.0,32,24,255,255,2125895070,4271593493,117,228,0,0,12.297704,0.339485,1424231681,1424231681,0.194581,0.230957,0.00071,0.000585,0.000125,0,0,0.0,0,-1,1,1,1,2,1,1,2,0,0
59.166.0.2,54720,149.171.126.2,25524,tcp,FIN,0.225368,424,8824,31,29,1,4,ftp-data,13169.57227,287139.25,8,12,255,255,1018455182,1498976804,53,735,0,0,2175.700864,1728.294143,1424242636,1424242636,32.152143,20.446273,0.000573,0.000454,0.000119,0,0,0.0,0,-1,3,3,8,3,1,1,7,0,0
59.166.0.0,28598,149.171.126.6,26744,tcp,FIN,0.012189,2438,18678,31,29,7,13,-,1558126.25,11953073.0,38,40,255,255,277735839,2439043236,64,467,0,0,0.0,18.561682,1424243571,1424243571,0.328639,0.286872,0.001125,0.000998,0.000127,0,0,0.0,0,-1,10,14,5,2,1,1,1,0,0
59.166.0.4,24688,149.171.126.2,61683,tcp,FIN,0.018079,2974,31920,31,29,7,18,-,1289009.375,13842359.0,48,50,255,255,1154601879,1154875504,62,638,0,0,21.178595,20.115021,1421946826,1421946826,0.377149,0.356592,0.000753,0.000599,0.000154,0,0,0.0,0,0,8,5,1,5,1,1,1,0,0
59.166.0.7,1561,149.171.126.3,80,tcp,FIN,1.146943,1684,10168,31,29,3,5,http,10908.99902,66988.50781,14,18,255,255,3995846593,3996912130,120,565,1,3924,8835.271006,7736.399942,1421935152,1421935153,88.198228,67.433706,0.0007,0.000565,0.000135,0,0,1.0,0,0,1,2,2,7,2,2,2,0,0
59.166.0.8,56876,149.171.126.3,5190,tcp,FIN,0.004202,1036,2262,31,29,4,4,-,1808662.625,3948596.0,12,12,255,255,1105192154,1105522530,86,189,0,0,17.48552,0.397351,1424226600,1424226600,0.350636,0.324727,0.000761,0.00062,0.000141,0,0,0.0,0,-1,6,4,3,1,1,1,1,0,0
59.166.0.1,19492,149.171.126.7,80,tcp,FIN,1.007809,1684,10168,31,29,3,5,http,12415.05078,76236.66406,14,18,255,255,636700144,637752733,120,565,1,3924,8766.290432,7675.78656,1421928679,1421928680,77.497002,59.250412,0.000707,0.000546,0.000161,0,0,1.0,0,0,1,1,4,3,1,1,1,0,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259039,1424259039,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,32,32,31,31,31,17,32,4,1
59.166.0.1,51783,149.171.126.9,32060,tcp,FIN,0.073655,2750,28194,31,29,7,16,-,291955.7188,2995804.75,44,46,255,255,1116891927,3266772429,63,613,0,0,114.903031,107.27072,1421967027,1421967027,1.705372,1.624111,0.00069,0.000559,0.000131,0,0,0.0,0,0,3,2,3,2,1,1,1,0,0
59.166.0.1,32237,149.171.126.9,80,tcp,FIN,1.004832,1580,10168,31,29,3,5,http,11536.25684,76462.53125,12,18,255,255,466745315,2613134292,132,565,1,3924,9529.046055,7676.438162,1424259771,1424259772,91.317361,59.080763,0.000573,0.000456,0.000117,0,0,1.0,0,-1,3,1,3,5,1,1,3,0,0
59.166.0.7,28957,149.171.126.2,29644,tcp,FIN,0.006631,424,8824,31,29,1,4,-,447594.625,9759011.0,8,12,255,255,4183387128,2045399534,53,735,0,0,65.767031,28.850258,1421945382,1421945382,0.903143,0.561727,0.000579,0.000449,0.00013,0,0,0.0,0,0,37,6,12,44,2,2,12,0,0
59.166.0.4,38806,149.171.126.6,25,tcp,FIN,0.462715,37164,3172,31,29,18,8,smtp,630193.5625,53406.52344,52,38,255,255,1092691264,1093788781,715,83,0,0,993.972785,34.974203,1421969937,1421969937,9.065941,12.492784,0.000613,0.000478,0.000135,0,0,0.0,0,0,1,1,2,3,1,1,1,0,0
59.166.0.6,28533,149.171.126.2,26685,tcp,FIN,0.005339,320,1846,31,29,1,2,ftp-data,400074.9375,2421427.25,6,8,255,255,2333174287,2348393496,53,231,0,0,42.55077,1.006001,1421930557,1421930557,0.7234,0.685857,0.000668,0.000535,0.000133,0,0,0.0,0,0,3,3,5,6,1,1,4,0,0
59.166.0.1,49917,149.171.126.2,111,udp,CON,0.464374,568,312,31,29,0,0,-,7338.912109,4031.233398,4,4,0,0,0,0,142,78,0,0,189.030391,212.131094,1421961289,1421961290,133.680672,150.005328,0.0,0.0,0.0,0,0,0.0,0,0,7,9,4,3,1,1,3,0,0
